pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,routine_2.started,Fixation.started,Fixation.stopped,Line1.started,Line2.started,Line3.started,Line4.started,Probe.started,key_resp_2.started,routine_2.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-50,x,,,,,6,2,26,0,722.7317412000266,,,,,,,,,,,,,,,,722.7182571000303,722.7317412000266,723.7309516000096,723.7309516000096,723.7309516000096,723.7309516000096,723.7309516000096,724.7299601000268,724.7299601000268,726.5299148000195,v,0,1.7874111999990419,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,6,3,27,1,726.5453156000003,,,,,,,,,,,,,,,,726.5321378000081,726.5453156000003,727.5445460000192,727.5445460000192,727.5445460000192,727.5445460000192,727.5445460000192,728.5436926999828,728.5436926999828,729.4281720999861,z,0,0.8815562999807298,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,7,0,28,2,729.4431653000065,,,,,,,,,,,,,,,,729.4299927999964,729.4431653000065,730.4587537000189,730.4421842999873,730.4421842999873,730.4421842999873,730.4421842999873,731.441336799995,731.441336799995,732.2751007000334,c,1,0.8309197999769822,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,7,1,29,1,732.2905535000027,,,,,,,,,,,,,,,,732.2768600999843,732.2905535000027,733.2898106999928,733.2898106999928,733.2898106999928,733.2898106999928,733.2898106999928,734.2887890000129,734.2887890000129,735.3225481000263,z,0,1.0211607000092044,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,7,2,30,2,735.3381982999854,,,,,,,,,,,,,,,,735.3243658000138,735.3381982999854,736.3374570999877,736.3374570999877,736.3374570999877,736.3374570999877,736.3374570999877,737.3365996999783,737.3365996999783,739.7695845999988,c,1,2.4177838999894448,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,7,3,31,1,739.7845034999773,,,,,,,,,,,,,,,,739.7718403000035,739.7845034999773,740.7836402999819,740.7836402999819,740.7836402999819,740.7836402999819,740.7836402999819,741.7829798000166,741.7829798000166,742.583721700008,z,0,0.7876498000114225,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,8,0,32,1,742.5989687999827,,,,,,,,,,,,,,,,742.5855472999974,742.5989687999827,743.5980076999986,743.5980076999986,743.5980076999986,743.5980076999986,743.5980076999986,744.5973337999894,744.5973337999894,749.2287549999892,z,0,4.629776799993124,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,8,1,33,3,749.2434365000227,,,,,,,,,,,,,,,,749.2306365999975,749.2434365000227,750.2424982999801,750.2424982999801,750.2424982999801,750.2424982999801,750.2424982999801,751.2417674000026,751.2417674000026,754.6909230999881,x,0,3.4470614999881946,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,8,2,34,2,754.7053446000209,,,,,,,,,,,,,,,,754.6929635999841,754.7053446000209,755.7045066999854,755.7045066999854,755.7045066999854,755.7045066999854,755.7045066999854,756.7038111999864,756.7038111999864,757.8709392999881,c,1,1.1643614000058733,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,8,3,35,0,757.8863930000225,,,,,,,,,,,,,,,,757.8725228999974,757.8863930000225,758.8854109999957,758.8854109999957,758.8854109999957,758.8854109999957,758.8854109999957,759.8846475000028,759.8846475000028,765.6975371000008,v,0,5.80355640000198,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,9,0,36,1,765.7127429000102,,,,,,,,,,,,,,,,765.699444900034,765.7127429000102,766.712449099985,766.712449099985,766.712449099985,766.712449099985,766.712449099985,767.7116537999827,767.7116537999827,774.573905199999,z,0,6.855174100026488,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,9,1,37,2,774.5891450000345,,,,,,,,,,,,,,,,774.5755250999937,774.5891450000345,775.5880531999865,775.5880531999865,775.5880531999865,775.5880531999865,775.5880531999865,776.5872639000299,776.5872639000299,779.3198593999841,c,1,2.7250579999526963,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,9,2,38,3,779.3349856000277,,,,,,,,,,,,,,,,779.3221110000159,779.3349856000277,780.3343790000072,780.3343790000072,780.3343790000072,780.3343790000072,780.3343790000072,781.3335602000006,781.3335602000006,784.7319563999772,x,0,3.3903459000284784,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,9,3,39,0,784.7474888000288,,,,,,,,,,,,,,,,784.73375210003,784.7474888000288,785.7466218000045,785.7466218000045,785.7466218000045,785.7466218000045,785.7466218000045,786.7459932999918,786.7459932999918,790.1280316000339,v,0,3.374574300018139,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,10,0,40,3,790.1432388999965,,,,,,,,,,,,,,,,790.1298796000192,790.1432388999965,791.142241100024,791.142241100024,791.142241100024,791.142241100024,791.142241100024,792.1415010999772,792.1415010999772,793.2418830000097,x,0,1.0889541000360623,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,10,1,41,2,793.2572614999954,,,,,,,,,,,,,,,,793.2436564000091,793.2572614999954,794.2563996000099,794.2563996000099,794.2563996000099,794.2563996000099,794.2563996000099,795.2555167999817,795.2555167999817,796.0390523999813,c,1,0.7738053999491967,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,10,2,42,3,796.0549911999842,,,,,,,,,,,,,,,,796.0403681999887,796.0549911999842,797.0541366999969,797.0541366999969,797.0541366999969,797.0541366999969,797.0541366999969,798.053288199997,798.053288199997,798.8869887000183,x,0,0.8282249000039883,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,10,3,43,2,798.9024867999833,,,,,,,,,,,,,,,,798.8885830999934,798.9024867999833,799.9018461999949,799.9018461999949,799.9018461999949,799.9018461999949,799.9018461999949,800.9009814999881,800.9009814999881,801.7348452000297,c,1,0.8221022000070661,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,11,0,44,0,801.7498191000195,,,,,,,,,,,,,,,,801.7367297000019,801.7498191000195,802.7495468999841,802.7495468999841,802.7495468999841,802.7495468999841,802.7495468999841,803.7485198000213,803.7485198000213,804.8498800999951,v,0,1.0846114999731071,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,11,1,45,0,804.8641411000281,,,,,,,,,,,,,,,,804.8521392000257,804.8641411000281,805.8628477000166,805.8628477000166,805.8628477000166,805.8628477000166,805.8628477000166,806.8622767999768,806.8622767999768,807.8472685000161,v,0,0.9774193000048399,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,11,2,46,1,807.8616794000263,,,,,,,,,,,,,,,,807.8490236999933,807.8616794000263,808.8609530000249,808.8609530000249,808.8609530000249,808.8609530000249,808.8609530000249,809.8599987000343,809.8599987000343,811.0943811000325,z,0,1.2293080000090413,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,11,3,47,3,811.1091071999981,,,,,,,,,,,,,,,,811.0965041000163,811.1091071999981,812.1081105999765,812.1081105999765,812.1081105999765,812.1081105999765,812.1081105999765,813.1073958000052,813.1073958000052,814.2913224999793,z,1,1.1818291999516077,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,12,0,48,1,814.3066336999764,,,,,,,,,,,,,,,,814.2931535000098,814.3066336999764,815.3056374000153,815.3056374000153,815.3056374000153,815.3056374000153,815.3056374000153,816.304633199994,816.304633199994,817.1724817000213,z,0,0.8549537999788299,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,12,1,49,1,817.1876467000111,,,,,,,,,,,,,,,,817.1744000000181,817.1876467000111,818.1866845000186,818.1866845000186,818.1866845000186,818.1866845000186,818.1866845000186,819.1858091999893,819.1858091999893,820.0531337999855,z,0,0.8558458999614231,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,12,2,50,0,820.0685227999929,,,,,,,,,,,,,,,,820.0553703000187,820.0685227999929,821.0676267999806,821.0676267999806,821.0676267999806,821.0676267999806,821.0676267999806,822.0668734000064,822.0668734000064,822.9677022999967,v,0,0.8928873999975622,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,12,3,51,0,822.9829605999985,,,,,,,,,,,,,,,,822.969356000016,822.9829605999985,823.982015400019,823.982015400019,823.982015400019,823.982015400019,823.982015400019,824.9810866999906,824.9810866999906,828.312477200001,v,0,3.3200221000006422,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,13,0,52,2,828.3282690999913,,,,,,,,,,,,,,,,828.3134989999817,828.3282690999913,829.3277073000208,829.3277073000208,829.3277073000208,829.3277073000208,829.3277073000208,830.3267319999868,830.3267319999868,831.7435620999895,c,1,1.4103201999678276,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,13,1,53,2,831.7588091000216,,,,,,,,,,,,,,,,831.7458234999795,831.7588091000216,832.7580417999998,832.7580417999998,832.7580417999998,832.7580417999998,832.7580417999998,833.7571776999976,833.7571776999976,834.9747762000188,c,1,1.20863189996453,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,13,2,54,0,834.9894186999882,,,,,,,,,,,,,,,,834.9766580000287,834.9894186999882,835.9885993999778,835.9885993999778,835.9885993999778,835.9885993999778,835.9885993999778,836.9875769999926,836.9875769999926,839.8366804000107,v,0,2.84468039998319,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,13,3,55,3,839.8522575999959,,,,,,,,,,,,,,,,839.8385344999842,839.8522575999959,840.851412900025,840.851412900025,840.851412900025,840.851412900025,840.851412900025,841.8502444000333,841.8502444000333,845.3662497000187,x,0,3.513148900005035,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,14,0,56,0,845.380713200022,,,,,,,,,,,,,,,,845.3681729999953,845.380713200022,846.3799113000277,846.3799113000277,846.3799113000277,846.3799113000277,846.3799113000277,847.3792991000228,847.3792991000228,848.3633009000332,v,0,0.9790115000214428,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,14,1,57,3,848.378249100002,,,,,,,,,,,,,,,,848.365021399979,848.378249100002,849.3776455000043,849.3776455000043,849.3776455000043,849.3776455000043,849.3776455000043,850.3767240000307,850.3767240000307,855.0574334000121,x,0,4.670717099972535,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,14,2,58,0,855.0729675000184,,,,,,,,,,,,,,,,855.0591145000071,855.0729675000184,856.0720755999791,856.0720755999791,856.0720755999791,856.0720755999791,856.0720755999791,857.0709995999932,857.0709995999932,858.9058009000146,v,0,1.8326804999960586,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,14,3,59,3,858.9198708999902,,,,,,,,,,,,,,,,858.9076604000293,858.9198708999902,859.918955000001,859.918955000001,859.918955000001,859.918955000001,859.918955000001,860.9180568000302,860.9180568000302,862.2191750999773,x,0,1.2990897999843583,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,15,0,60,0,862.2337832999765,,,,,,,,,,,,,,,,862.2210800999892,862.2337832999765,863.2331138000009,863.2331138000009,863.2331138000009,863.2331138000009,863.2331138000009,864.2322758000228,864.2322758000228,865.5157300999854,v,0,1.269151599961333,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,15,1,61,3,865.5310281999991,,,,,,,,,,,,,,,,865.5176531000179,865.5310281999991,866.5303080999875,866.5303080999875,866.5303080999875,866.5303080999875,866.5303080999875,867.5294326000148,867.5294326000148,868.6464234000305,x,0,1.105457599973306,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,15,2,62,1,868.6616402000072,,,,,,,,,,,,,,,,868.6496715000249,868.6616402000072,869.6607881999807,869.6607881999807,869.6607881999807,869.6607881999807,869.6607881999807,870.6599212000147,870.6599212000147,871.543975299981,z,0,0.8749745999812149,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,15,3,63,2,871.559442800004,,,,,,,,,,,,,,,,871.5456395000219,871.559442800004,872.5586100000073,872.5586100000073,872.5586100000073,872.5586100000073,872.5586100000073,873.557672200026,873.557672200026,875.341454599984,c,1,1.768241100013256,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,16,0,64,1,875.3562014999916,,,,,,,,,,,,,,,,875.3435603000107,875.3562014999916,876.3554465000052,876.3554465000052,876.3554465000052,876.3554465000052,876.3554465000052,877.3546244000318,877.3546244000318,879.0715246000327,z,0,1.701763299992308,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,16,1,65,2,879.086762299994,,,,,,,,,,,,,,,,879.073497000034,879.086762299994,880.0858193000313,880.0858193000313,880.0858193000313,880.0858193000313,880.0858193000313,881.0849344999879,881.0849344999879,882.0018517000135,c,1,0.9083255000296049,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,16,2,66,2,882.0177485999884,,,,,,,,,,,,,,,,882.0034994999878,882.0177485999884,883.0167132000206,883.0167132000206,883.0167132000206,883.0167132000206,883.0167132000206,884.0160313000088,884.0160313000088,884.8665097000194,c,1,0.8375294000143185,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,16,3,67,3,884.8819230999798,,,,,,,,,,,,,,,,884.8683962000068,884.8819230999798,885.8972092000186,885.8807376000332,885.8807376000332,885.8807376000332,885.8807376000332,886.8802585999947,886.8802585999947,888.314049699984,x,0,1.4292069000075571,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,17,0,68,2,888.3290103999898,,,,,,,,,,,,,,,,888.3158930999925,888.3290103999898,889.3282513000304,889.3282513000304,889.3282513000304,889.3282513000304,889.3282513000304,890.3275012000231,890.3275012000231,892.9766702000052,c,1,2.638309800007846,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,17,1,69,1,892.9916760000051,,,,,,,,,,,,,,,,892.9784946999862,892.9916760000051,893.9904062999994,893.9904062999994,893.9904062999994,893.9904062999994,893.9904062999994,894.9901950000203,894.9901950000203,896.0412017999915,z,0,1.0489666999783367,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,17,2,70,0,896.0560852999915,,,,,,,,,,,,,,,,896.0429863000172,896.0560852999915,897.0552269000327,897.0552269000327,897.0552269000327,897.0552269000327,897.0552269000327,898.0542883999879,898.0542883999879,899.1218167000334,v,0,1.0622903000330552,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,17,3,71,2,899.1367464999785,,,,,,,,,,,,,,,,899.1239060999942,899.1367464999785,900.1358957000193,900.1358957000193,900.1358957000193,900.1358957000193,900.1358957000193,901.1349813999841,901.1349813999841,902.0855780999991,c,1,0.9397515999735333,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,18,0,72,1,902.1013363000238,,,,,,,,,,,,,,,,902.0880716000102,902.1013363000238,903.1170535000274,903.1003133999766,903.1003133999766,903.1003133999766,903.1003133999766,904.0994612000068,904.0994612000068,904.9168475000188,z,0,0.8076017000130378,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,18,1,73,0,904.9319070000201,,,,,,,,,,,,,,,,904.9187897000229,904.9319070000201,905.9309916999773,905.9309916999773,905.9309916999773,905.9309916999773,905.9309916999773,906.9302509999834,906.9302509999834,908.1313185000326,v,0,1.1974096999620087,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,18,2,74,1,908.1461531000095,,,,,,,,,,,,,,,,908.1334197000251,908.1461531000095,909.1452888000058,909.1452888000058,909.1452888000058,909.1452888000058,909.1452888000058,910.1444551000022,910.1444551000022,910.9454331999877,z,0,0.7872071000165306,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,18,3,75,0,910.9604353000177,,,,,,,,,,,,,,,,910.9473556000157,910.9604353000177,911.9596229000017,911.9596229000017,911.9596229000017,911.9596229000017,911.9596229000017,912.9590006999788,912.9590006999788,913.8428509000223,v,0,0.8798852000036277,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,19,0,76,1,913.8581641999772,,,,,,,,,,,,,,,,913.8446539000142,913.8581641999772,914.8572656000033,914.8572656000033,914.8572656000033,914.8572656000033,914.8572656000033,915.8562301999773,915.8562301999773,916.5737068000017,z,0,0.7044899999746121,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,19,1,77,3,916.5893348000245,,,,,,,,,,,,,,,,916.5754986000247,916.5893348000245,917.6049746000208,917.5884786000242,917.5884786000242,917.5884786000242,917.5884786000242,918.5875281000044,918.5875281000044,919.5047224999871,x,0,0.9134490999858826,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,19,2,78,0,919.519838200009,,,,,,,,,,,,,,,,919.5065395000274,919.519838200009,920.5191468999838,920.5191468999838,920.5191468999838,920.5191468999838,920.5191468999838,921.5180910000345,921.5180910000345,922.5028132000007,v,0,0.9704363999771886,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,19,3,79,3,922.5175527000101,,,,,,,,,,,,,,,,922.5049395000096,922.5175527000101,923.516608099977,923.516608099977,923.516608099977,923.516608099977,923.516608099977,924.5155896000215,924.5155896000215,924.9839561000117,x,0,0.4626626000390388,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,20,0,80,3,924.9988368999911,,,,,,,,,,,,,,,,924.9857424999936,924.9988368999911,925.9976938000182,925.9976938000182,925.9976938000182,925.9976938000182,925.9976938000182,926.9971345000085,926.9971345000085,927.8647596000228,x,0,0.8631160000222735,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,20,1,81,3,927.8797638000106,,,,,,,,,,,,,,,,927.866977800033,927.8797638000106,928.8790324000292,928.8790324000292,928.8790324000292,928.8790324000292,928.8790324000292,929.8782209000201,929.8782209000201,930.329537099984,x,0,0.44578020001063123,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,20,2,82,3,930.3446698000189,,,,,,,,,,,,,,,,930.3311259000329,930.3446698000189,931.3437012999784,931.3437012999784,931.3437012999784,931.3437012999784,931.3437012999784,932.3429434000282,932.3429434000282,932.7773270999896,x,0,0.4282441000104882,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,20,3,83,3,932.7924367000232,,,,,,,,,,,,,,,,932.7792167000007,932.7924367000232,933.7915576000232,933.7915576000232,933.7915576000232,933.7915576000232,933.7915576000232,934.790793400025,934.790793400025,935.2751306000282,x,0,0.4786517000175081,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,21,0,84,3,935.2904056999832,,,,,,,,,,,,,,,,935.2769810000318,935.2904056999832,936.289697500004,936.289697500004,936.289697500004,936.289697500004,936.289697500004,937.2886470999802,937.2886470999802,937.88977780001,x,0,0.5904734000214376,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,21,1,85,3,937.9047175000305,,,,,,,,,,,,,,,,937.8916984000243,937.9047175000305,938.9039893000154,938.9039893000154,938.9039893000154,938.9039893000154,938.9039893000154,939.903131900006,939.903131900006,940.4878427999793,x,0,0.5691844000248238,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,21,2,86,2,940.5027867000317,,,,,,,,,,,,,,,,940.4897232999792,940.5027867000317,941.5017403999809,941.5017403999809,941.5017403999809,941.5017403999809,941.5017403999809,942.500950000016,942.500950000016,943.969314099988,c,1,1.4662820000085048,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,21,3,87,1,943.9833137000096,,,,,,,,,,,,,,,,943.971386899997,943.9833137000096,944.9824751000269,944.9824751000269,944.9824751000269,944.9824751000269,944.9824751000269,945.9812660000171,945.9812660000171,947.099229399988,z,0,1.1092187000322156,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,22,0,88,0,947.1140767000034,,,,,,,,,,,,,,,,947.1010831000167,947.1140767000034,948.1132584000006,948.1132584000006,948.1132584000006,948.1132584000006,948.1132584000006,949.112343500019,949.112343500019,950.2135777000221,v,0,1.095774799992796,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,22,1,89,0,950.2283035999862,,,,,,,,,,,,,,,,950.2153446000302,950.2283035999862,951.227468600031,951.227468600031,951.227468600031,951.227468600031,951.227468600031,952.2264379999833,952.2264379999833,953.2769757999922,v,0,1.0393542000092566,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,22,2,90,0,953.2922954999958,,,,,,,,,,,,,,,,953.2787570999935,953.2922954999958,954.2912643000018,954.2912643000018,954.2912643000018,954.2912643000018,954.2912643000018,955.2904447999899,955.2904447999899,957.9231574999867,v,0,2.6258808000129648,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,22,3,91,2,957.9384598000324,,,,,,,,,,,,,,,,957.9253810999799,957.9384598000324,958.9375829999917,958.9375829999917,958.9375829999917,958.9375829999917,958.9375829999917,959.9367026999826,959.9367026999826,963.4185826000175,c,1,3.4782199000474066,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,23,0,92,0,963.4337677999865,,,,,,,,,,,,,,,,963.4202342000208,963.4337677999865,964.433017399977,964.433017399977,964.433017399977,964.433017399977,964.433017399977,965.4321448000264,965.4321448000264,970.5628813999938,v,0,5.1204345999867655,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,23,1,93,3,970.5779576000059,,,,,,,,,,,,,,,,970.564424799988,970.5779576000059,971.5771755999885,971.5771755999885,971.5771755999885,971.5771755999885,971.5771755999885,972.5763060000027,972.5763060000027,977.8400267999968,x,0,5.246937300020363,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,23,2,94,1,977.8553776000044,,,,,,,,,,,,,,,,977.8419047999778,977.8553776000044,978.8545639999793,978.8545639999793,978.8545639999793,978.8545639999793,978.8545639999793,979.8538258000044,979.8538258000044,981.620140700019,z,0,1.7556748000206426,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
