pos,corr_resp,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,c,1,3,7,0,42,2,170,2,5624.2401148999925,,5624.224375799997,5624.2401148999925,5625.236633999972,5625.236633999972,5625.236633999972,5625.236633999972,5625.236633999972,5626.235780399991,5626.235780399991,5626.68704499997,c,1,0.44860599999083206,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,1,3,7,0,42,3,171,3,5626.704503000015,,5626.688827699982,5626.704503000015,5627.700833100011,5627.700833100011,5627.700833100011,5627.700833100011,5627.700833100011,5628.700136300002,5628.700136300002,5630.266958499968,x,0,1.561375399993267,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,3,7,0,43,0,172,0,5630.284608999966,,5630.268751099997,5630.284608999966,5631.267746099969,5631.267746099969,5631.267746099969,5631.267746099969,5631.2815750999725,5632.280703199969,5632.280703199969,5633.064958199975,v,0,0.7767451000399888,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,1,3,7,0,43,1,173,1,5633.082882499963,,5633.066787799995,5633.082882499963,5634.079146199976,5634.079146199976,5634.079146199976,5634.079146199976,5634.079146199976,5635.078272200015,5635.078272200015,5635.944859899988,z,0,0.8516350000281818,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,1,3,7,0,43,2,174,2,5635.963453000004,,5635.946725299989,5635.963453000004,5636.946141699969,5636.946141699969,5636.946141699969,5636.946141699969,5636.960301299987,5637.959325000003,5637.959325000003,5638.427250800014,c,1,0.4652178999967873,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,1,3,7,0,43,3,175,3,5638.444616099994,,5638.429064799973,5638.444616099994,5639.4276902999845,5639.4276902999845,5639.4276902999845,5639.4276902999845,5639.441303599975,5640.440202599973,5640.440202599973,5641.857475999976,x,0,1.407153100008145,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,3,7,0,44,0,176,0,5641.875598000013,,5641.859322200005,5641.875598000013,5642.858030800009,5642.858030800009,5642.858030800009,5642.858030800009,5642.872004300007,5643.870955799997,5643.870955799997,5645.071505,v,0,1.1896059000282548,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,1,3,7,0,44,1,177,1,5645.089186199999,,5645.0732218999765,5645.089186199999,5646.072144899983,5646.072144899983,5646.072144899983,5646.072144899983,5646.085733200016,5647.084889099991,5647.084889099991,5649.8675023000105,z,0,2.7706788000068627,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,1,3,7,0,44,2,178,2,5649.885031200014,,5649.869333799987,5649.885031200014,5650.868174100004,5650.868174100004,5650.868174100004,5650.868174100004,5650.881843700015,5651.880968499987,5651.880968499987,5652.715475499979,c,1,0.8266374000231735,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,1,3,7,0,44,3,179,3,5652.732776599994,,5652.717252500006,5652.732776599994,5653.7158508999855,5653.7158508999855,5653.7158508999855,5653.7158508999855,5653.729451299994,5654.728574500012,5654.728574500012,5657.677392499987,x,0,2.941520099993795,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,3,7,0,45,0,180,0,5657.695439599978,,5657.679008900013,5657.695439599978,5658.678248599987,5658.678248599987,5658.678248599987,5658.678248599987,5658.692401100008,5659.691573599994,5659.691573599994,5660.375636500015,v,0,0.6743645999813452,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,1,3,7,0,45,1,181,1,5660.393601699965,,5660.37742699997,5660.393601699965,5661.3760309999925,5661.3760309999925,5661.3760309999925,5661.3760309999925,5661.390112299996,5662.38925399998,5662.38925399998,5664.122778099962,z,0,1.7203753999783657,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,1,3,7,0,45,2,182,2,5664.140693099995,,5664.125364399981,5664.140693099995,5665.139872599975,5665.139872599975,5665.139872599975,5665.139872599975,5665.153603199986,5666.136109200015,5666.136109200015,5666.770146599971,c,1,0.6288839000044391,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,1,3,7,0,45,3,183,3,5666.788487299986,,5666.771781199961,5666.788487299986,5667.770749199961,5667.770749199961,5667.770749199961,5667.770749199961,5667.801395499962,5668.784052299976,5668.784052299976,5669.418043199985,x,0,0.6314081000164151,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,3,7,0,46,0,184,0,5669.436230399995,,5669.41993969999,5669.436230399995,5670.418417799985,5670.418417799985,5670.418417799985,5670.418417799985,5670.449268199969,5671.431930099963,5671.431930099963,5673.3317888000165,v,0,1.8943869999493472,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,1,3,7,0,46,1,185,1,5673.349599100009,,5673.333704999997,5673.349599100009,5674.332175999996,5674.332175999996,5674.332175999996,5674.332175999996,5674.346085799974,5675.345318800013,5675.345318800013,5676.262374499987,z,0,0.9072793000377715,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,1,3,7,0,46,2,186,2,5676.280229899974,,5676.264196600008,5676.280229899974,5677.263129799976,5677.263129799976,5677.263129799976,5677.263129799976,5677.2772027999745,5678.276235099998,5678.276235099998,5678.9609666999895,c,1,0.6827501999796368,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,1,3,7,0,46,3,187,3,5678.977988699975,,5678.9628957000095,5678.977988699975,5679.974919400003,5679.974919400003,5679.974919400003,5679.974919400003,5679.974919400003,5680.973915799987,5680.973915799987,5682.457531599968,x,0,1.4813779999967664,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,3,7,0,47,0,188,0,5682.475517799961,,5682.459265200014,5682.475517799961,5683.457940399996,5683.457940399996,5683.457940399996,5683.457940399996,5683.4718674999895,5684.470926099981,5684.470926099981,5684.956412900006,v,0,0.48318710003513843,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,1,3,7,0,47,1,189,1,5684.973231400014,,5684.9583079,5684.973231400014,5685.969863599981,5685.969863599981,5685.969863599981,5685.969863599981,5685.969863599981,5686.968982799968,5686.968982799968,5687.319968800002,z,0,0.3370190999703482,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,1,3,7,0,47,2,190,2,5687.337881300016,,5687.321901099989,5687.337881300016,5688.320827199961,5688.320827199961,5688.320827199961,5688.320827199961,5688.3346089000115,5689.333702499978,5689.333702499978,5689.684996899974,c,1,0.346020299999509,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,1,3,7,0,47,3,191,3,5689.702709299978,,5689.686844700016,5689.702709299978,5690.685570699978,5690.685570699978,5690.685570699978,5690.685570699978,5690.699070499977,5691.69830280001,5691.69830280001,5692.599069799995,x,0,0.898811699997168,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,3,7,0,48,0,192,0,5692.617188100005,,5692.600640799967,5692.617188100005,5693.599641499983,5693.599641499983,5693.599641499983,5693.599641499983,5693.613680700015,5694.612738199998,5694.612738199998,5696.21322549996,v,0,1.5988688000361435,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,1,3,7,0,48,1,193,1,5696.230791200011,,5696.215072899999,5696.230791200011,5697.227237699961,5697.227237699961,5697.227237699961,5697.227237699961,5697.227237699961,5698.226372500008,5698.226372500008,5699.194004999998,z,0,0.9660101999761537,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,1,3,7,0,48,2,194,2,5699.211619600013,,5699.1957645000075,5699.211619600013,5700.194102499983,5700.194102499983,5700.194102499983,5700.194102499983,5700.208095600014,5701.207457399985,5701.207457399985,5702.825001699966,c,1,1.6147774999844842,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,1,3,7,0,48,3,195,3,5702.841913799988,,5702.826882099966,5702.841913799988,5703.837924799998,5703.837924799998,5703.837924799998,5703.837924799998,5703.837924799998,5704.837549999997,5704.837549999997,5708.0041906000115,x,0,3.164011800021399,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,3,7,0,49,0,196,0,5708.0215376999695,,5708.006257499976,5708.0215376999695,5709.01757169998,5709.01757169998,5709.01757169998,5709.01757169998,5709.01757169998,5710.016917100002,5710.016917100002,5710.45161509997,v,0,0.4202608999912627,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,1,3,7,0,49,1,197,1,5710.469084299984,,5710.453421899991,5710.469084299984,5711.4655362999765,5711.4655362999765,5711.4655362999765,5711.4655362999765,5711.4655362999765,5712.4646756,5712.4646756,5714.797727099969,z,0,2.3207728000124916,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,1,3,7,0,49,2,198,2,5714.8152928999625,,5714.799540099979,5714.8152928999625,5715.811607600015,5715.811607600015,5715.811607600015,5715.811607600015,5715.811607600015,5716.811167399981,5716.811167399981,5719.7932680000085,c,1,2.967740199994296,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,1,3,7,0,49,3,199,3,5719.810836199962,,5719.795122799987,5719.810836199962,5720.7940928000025,5720.7940928000025,5720.7940928000025,5720.7940928000025,5720.807771299966,5721.8069991999655,5721.8069991999655,5727.320342699997,x,0,5.509962300013285,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,1,3,7,0,,,,,,,,,,,,,,,,,,,,,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,2,0,8,1,0,0,0,0,5727.338155100006,,5727.3297826999915,5727.338155100006,5728.321225399966,5728.321225399966,5728.321225399966,5728.321225399966,5728.3350669000065,5729.334259799973,5729.334259799973,5730.0515228,v,0,0.70357759995386,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,2,0,8,1,0,1,1,1,5730.069134099991,,5730.054141599976,5730.069134099991,5731.065851299965,5731.065851299965,5731.065851299965,5731.065851299965,5731.065851299965,5732.065131899959,5732.065131899959,5732.582943000016,z,0,0.5065181000391021,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,2,0,8,1,0,2,2,2,5732.60131259996,,5732.584670700016,5732.60131259996,5733.583535599988,5733.583535599988,5733.583535599988,5733.583535599988,5733.613870500005,5734.59652729996,5734.59652729996,5734.981118399999,c,1,0.3733535999781452,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,2,0,8,1,0,3,3,3,5734.998663400009,,5734.983683599974,5734.998663400009,5735.995538599964,5735.995538599964,5735.995538599964,5735.995538599964,5735.995538599964,5736.994684799982,5736.994684799982,5737.595593100006,x,0,0.5870415000244975,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,2,0,8,1,1,0,4,0,5737.612844699994,,5737.5973614999675,5737.612844699994,5738.596130699967,5738.596130699967,5738.596130699967,5738.596130699967,5738.609727700008,5739.608837799984,5739.608837799984,5740.5600273999735,v,0,0.9492132000159472,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,2,0,8,1,1,1,5,1,5740.577417699969,,5740.561907999974,5740.577417699969,5741.56009709998,5741.56009709998,5741.56009709998,5741.56009709998,5741.574181700009,5742.573302500008,5742.573302500008,5742.957316699962,z,0,0.372581799980253,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,2,0,8,1,1,2,6,2,5742.975708400016,,5742.958989400009,5742.975708400016,5743.958268699993,5743.958268699993,5743.958268699993,5743.958268699993,5743.972135599994,5744.97147379996,5744.97147379996,5745.472698299971,c,1,0.48434720002114773,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,2,0,8,1,1,3,7,3,5745.4906254999805,,5745.4749653000035,5745.4906254999805,5746.486766099988,5746.486766099988,5746.486766099988,5746.486766099988,5746.486766099988,5747.486093799991,5747.486093799991,5750.685271199967,x,0,3.196400899963919,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,2,0,8,1,2,0,8,0,5750.702507900016,,5750.6874437999795,5750.702507900016,5751.698999000015,5751.698999000015,5751.698999000015,5751.698999000015,5751.698999000015,5752.698139699991,5752.698139699991,5754.764416499995,v,0,2.053017899976112,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,2,0,8,1,2,1,9,1,5754.782411599997,,5754.766259800002,5754.782411599997,5755.76530899998,5755.76530899998,5755.76530899998,5755.76530899998,5755.779109800002,5756.778415400011,5756.778415400011,5757.345756199968,z,0,0.5632954000029713,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,2,0,8,1,2,2,10,2,5757.364096199977,,5757.347523099976,5757.364096199977,5758.34631459997,5758.34631459997,5758.34631459997,5758.34631459997,5758.377060199971,5759.359469799965,5759.359469799965,5759.8772283999715,c,1,0.5016761999577284,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,2,0,8,1,2,3,11,3,5759.894628099981,,5759.87911769998,5759.894628099981,5760.877815100015,5760.877815100015,5760.877815100015,5760.877815100015,5760.891582100012,5761.890490199963,5761.890490199963,5767.054842400015,x,0,5.160489699977916,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,2,0,8,1,3,0,12,0,5767.072475699999,,5767.056748399977,5767.072475699999,5768.06904989999,5768.06904989999,5768.06904989999,5768.06904989999,5768.06904989999,5769.068337799981,5769.068337799981,5769.753076799971,v,0,0.6678266999660991,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,2,0,8,1,3,1,13,1,5769.770914399996,,5769.755019599979,5769.770914399996,5770.769644999993,5770.769644999993,5770.769644999993,5770.769644999993,5770.783251999994,5771.765938500001,5771.765938500001,5772.5671675999765,z,0,0.7976616999949329,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,2,0,8,1,3,2,14,2,5772.584602599964,,5772.569562599994,5772.584602599964,5773.580979499966,5773.580979499966,5773.580979499966,5773.580979499966,5773.580979499966,5774.58011380001,5774.58011380001,5775.347872999962,c,1,0.7533761999802664,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,2,0,8,1,3,3,15,3,5775.365831199975,,5775.349907299969,5775.365831199975,5776.362352799973,5776.362352799973,5776.362352799973,5776.362352799973,5776.362352799973,5777.36144129996,5777.36144129996,5784.290563599963,x,0,6.926651399990078,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,2,0,8,1,4,0,16,0,5784.308403400006,,5784.292405999964,5784.308403400006,5785.304875499976,5785.304875499976,5785.304875499976,5785.304875499976,5785.304875499976,5786.304127399984,5786.304127399984,5787.888315999997,v,0,1.5821339000249282,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,2,0,8,1,4,1,17,1,5787.905645599996,,5787.890498299967,5787.905645599996,5788.904825799982,5788.904825799982,5788.904825799982,5788.904825799982,5788.918295099982,5789.901178799977,5789.901178799977,5791.834404299967,z,0,1.9289040999719873,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,2,0,8,1,4,2,18,2,5791.851946800016,,5791.836122200009,5791.851946800016,5792.835111499997,5792.835111499997,5792.835111499997,5792.835111499997,5792.848681500007,5793.847907599993,5793.847907599993,5794.465637099987,c,1,0.6078523999894969,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,2,0,8,1,4,3,19,3,5794.483326299989,,5794.468014299986,5794.483326299989,5795.479851500015,5795.479851500015,5795.479851500015,5795.479851500015,5795.479851500015,5796.478930699988,5796.478930699988,5798.17904009996,x,0,1.6955480000469834,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,2,0,8,1,5,0,20,0,5798.196800199978,,5798.180754499976,5798.196800199978,5799.179845299979,5799.179845299979,5799.179845299979,5799.179845299979,5799.1935651999665,5800.192632199964,5800.192632199964,5800.6768256999785,v,0,0.4768694000085816,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,2,0,8,1,5,1,21,1,5800.694771200011,,5800.678503200004,5800.694771200011,5801.6776981999865,5801.6776981999865,5801.6776981999865,5801.6776981999865,5801.691520299995,5802.690765600011,5802.690765600011,5803.774540300015,z,0,1.075410500052385,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,2,0,8,1,5,2,22,2,5803.792283499963,,5803.776173299993,5803.792283499963,5804.775051600009,5804.775051600009,5804.775051600009,5804.775051600009,5804.788852899976,5805.788104699983,5805.788104699983,5806.405717999965,c,1,0.6115725000272505,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,2,0,8,1,5,3,23,3,5806.423138799961,,5806.407568299968,5806.423138799961,5807.4060043999925,5807.4060043999925,5807.4060043999925,5807.4060043999925,5807.420086800004,5808.419132700015,5808.419132700015,5808.970618099964,x,0,0.5477344000246376,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,2,0,8,1,6,0,24,0,5808.988130300015,,5808.9723714999855,5808.988130300015,5809.984548899985,5809.984548899985,5809.984548899985,5809.984548899985,5809.984548899985,5810.983775499975,5810.983775499975,5811.535181300016,v,0,0.5490997000015341,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,2,0,8,1,6,1,25,1,5811.552031999978,,5811.537086099968,5811.552031999978,5812.549076800002,5812.549076800002,5812.549076800002,5812.549076800002,5812.549076800002,5813.548094799975,5813.548094799975,5814.082523199962,z,0,0.5182181999552995,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,2,0,8,1,6,2,26,2,5814.100273399963,,5814.084385800001,5814.100273399963,5815.08321740001,5815.08321740001,5815.08321740001,5815.08321740001,5815.09693140001,5816.096028500004,5816.096028500004,5817.396586799994,c,1,1.2955700000165962,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,2,0,8,1,6,3,27,3,5817.414106599987,,5817.398669599963,5817.414106599987,5818.396953899995,5818.396953899995,5818.396953899995,5818.396953899995,5818.410969899967,5819.410082999966,5819.410082999966,5821.509947200015,x,0,2.086563399992883,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,2,0,8,1,7,0,28,0,5821.528218099964,,5821.511843599961,5821.528218099964,5822.527065499977,5822.527065499977,5822.527065499977,5822.527065499977,5822.540667599998,5823.523630700016,5823.523630700016,5824.357677099993,v,0,0.820231200021226,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,2,0,8,1,7,1,29,1,5824.375152199995,,5824.359630399966,5824.375152199995,5825.371996100002,5825.371996100002,5825.371996100002,5825.371996100002,5825.371996100002,5826.3711902999785,5826.3711902999785,5830.8853575999965,z,0,4.49730729998555,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,2,0,8,1,7,2,30,2,5830.9033819999895,,5830.887570899969,5830.9033819999895,5831.885753799987,5831.885753799987,5831.885753799987,5831.885753799987,5831.899898000003,5832.899216699996,5832.899216699996,5833.217304399994,c,1,0.31376150000141934,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,2,0,8,1,7,3,31,3,5833.234339999966,,5833.219197199971,5833.234339999966,5834.2179037999595,5834.2179037999595,5834.2179037999595,5834.2179037999595,5834.231088100001,5835.230211699964,5835.230211699964,5839.045454300009,x,0,3.806007299979683,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,2,0,8,1,8,0,32,0,5839.06308990001,,5839.047523799993,5839.06308990001,5840.0599392,5840.0599392,5840.0599392,5840.0599392,5840.0599392,5841.059029600001,5841.059029600001,5848.237681799976,v,0,7.167082300002221,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,2,0,8,1,8,1,33,1,5848.255534700002,,5848.239568799967,5848.255534700002,5849.238373100001,5849.238373100001,5849.238373100001,5849.238373100001,5849.252359099977,5850.251510599977,5850.251510599977,5851.585502700007,z,0,1.332151899987366,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,2,0,8,1,8,2,34,2,5851.603101299959,,5851.587383900012,5851.603101299959,5852.599658199993,5852.599658199993,5852.599658199993,5852.599658199993,5852.599658199993,5853.598724599986,5853.598724599986,5855.1821120000095,c,1,1.5697016000049189,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,2,0,8,1,8,3,35,3,5855.200066399993,,5855.1839836,5855.200066399993,5856.182891000004,5856.182891000004,5856.182891000004,5856.182891000004,5856.196580399992,5857.195677199983,5857.195677199983,5858.6795475999825,x,0,1.4816980000468902,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,2,0,8,1,9,0,36,0,5858.697357999976,,5858.681362400006,5858.697357999976,5859.680037999991,5859.680037999991,5859.680037999991,5859.680037999991,5859.693791099999,5860.693000499974,5860.693000499974,5862.476958899992,v,0,1.782254700025078,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,2,0,8,1,9,1,37,1,5862.49409729999,,5862.478870299994,5862.49409729999,5863.49061139999,5863.49061139999,5863.49061139999,5863.49061139999,5863.49061139999,5864.489786899998,5864.489786899998,5866.289342399978,z,0,1.793345500016585,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,2,0,8,1,9,2,38,2,5866.30709279998,,5866.290989800007,5866.30709279998,5867.29025369999,5867.29025369999,5867.29025369999,5867.29025369999,5867.304043099983,5868.303225699987,5868.303225699987,5869.570241499983,c,1,1.2500715000205673,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,2,0,8,1,9,3,39,3,5869.588324999961,,5869.571945199976,5869.588324999961,5870.570937499986,5870.570937499986,5870.570937499986,5870.570937499986,5870.58481249999,5871.583802199981,5871.583802199981,5871.96798929997,x,0,0.37894429999869317,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,2,0,8,1,10,0,40,0,5871.986086599994,,5871.969929999963,5871.986086599994,5872.968919700012,5872.968919700012,5872.968919700012,5872.968919700012,5872.982795099961,5873.981957799988,5873.981957799988,5874.366468499997,v,0,0.36830919998465106,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,2,0,8,1,10,1,41,1,5874.38446239999,,5874.3687514999765,5874.38446239999,5875.380853499984,5875.380853499984,5875.380853499984,5875.380853499984,5875.380853499984,5876.380072999978,5876.380072999978,5876.96457989997,z,0,0.5775752000045031,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
